flight_id,flight_date,aircraft_registration,route_id,origin,destination,left_engine_serial_number,right_engine_serial_number,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_duration_min,block_hours,air_hours,flight_cycles,weather,delay_minutes,flight_status
15417,2025-02-20,VT-JAA014,R015,BOM,PNQ,ESN700030,ESN700031,2025-02-20 03:00:00,2025-02-20 03:00:00,2025-02-20 03:40:00,2025-02-20 03:40:00,40,0.6666666666666666,0.6666666666666666,1,STORM,0,DELAYED
15418,2025-05-29,VT-JAA002,R024,HYD,CCU,ESN700003,ESN700005,2025-05-29 11:00:00,2025-05-29 12:59:00,2025-05-29 13:00:00,2025-05-29 14:59:00,120,2.0,2.0,1,STORM,119,COMPLETED
15419,2025-03-16,VT-JAA020,R021,HYD,MAA,ESN700041,ESN700042,2025-03-16 20:00:00,2025-03-16 20:12:00,2025-03-16 21:00:00,2025-03-16 21:12:00,60,1.0,1.0,1,CLEAR,12,COMPLETED
15420,2025-11-02,VT-JAA020,R007,DEL,GOX,ESN700041,ESN700042,2025-11-02 16:00:00,2025-11-02 16:26:00,2025-11-02 18:30:00,2025-11-02 18:56:00,150,2.5,2.5,1,CLOUDY,26,COMPLETED
15421,2025-04-02,VT-JAA005,R057,CCU,BKK,ESN700012,ESN700013,2025-04-02 18:00:00,2025-04-02 18:00:00,2025-04-02 20:25:00,2025-04-02 20:25:00,145,2.4166666666666665,2.4166666666666665,1,STORM,0,DELAYED
15422,2025-03-09,VT-JAA025,R029,MAA,GOX,ESN700051,ESN700052,2025-03-09 15:00:00,2025-03-09 15:00:00,2025-03-09 16:30:00,2025-03-09 16:30:00,90,1.5,1.5,1,CLOUDY,0,COMPLETED
15423,2025-08-23,VT-JAA010,R032,CCU,BBI,ESN700024,ESN700025,2025-08-23 17:00:00,2025-08-23 17:33:00,2025-08-23 17:55:00,2025-08-23 18:28:00,55,0.9166666666666666,0.9166666666666666,1,CLOUDY,33,COMPLETED
15424,2025-12-28,VT-JAA021,R032,CCU,BBI,ESN700043,ESN700044,2025-12-28 05:00:00,2025-12-28 05:36:00,2025-12-28 05:55:00,2025-12-28 06:31:00,55,0.9166666666666666,0.9166666666666666,1,FOG,36,COMPLETED
15425,2025-05-24,VT-JAA015,R053,DEL,KTM,ESN700032,ESN700033,2025-05-24 08:00:00,2025-05-24 09:53:00,2025-05-24 09:30:00,2025-05-24 11:23:00,90,1.5,1.5,1,STORM,113,DELAYED
15426,2025-03-17,VT-JAA018,R059,BLR,CMB,ESN700038,ESN700040,2025-03-17 18:00:00,2025-03-17 18:20:00,2025-03-17 19:25:00,2025-03-17 19:45:00,85,1.4166666666666667,1.4166666666666667,1,FOG,20,COMPLETED
15427,2025-03-27,VT-JAA026,R005,DEL,CCU,ESN700053,ESN700054,2025-03-27 11:00:00,2025-03-27 11:00:00,2025-03-27 13:10:00,2025-03-27 13:10:00,130,2.1666666666666665,2.1666666666666665,1,CLOUDY,0,DELAYED
15428,2025-08-15,VT-JAA016,R004,DEL,MAA,ESN700034,ESN700037,2025-08-15 10:00:00,2025-08-15 11:27:00,2025-08-15 12:50:00,2025-08-15 14:17:00,170,2.8333333333333335,2.8333333333333335,1,STORM,87,DELAYED
15429,2025-12-29,VT-JAA011,R022,HYD,VTZ,ESN700026,ESN700027,2025-12-29 15:00:00,2025-12-29 15:00:00,2025-12-29 16:00:00,2025-12-29 16:00:00,60,1.0,1.0,1,RAIN,0,COMPLETED
15430,2025-02-25,VT-JAA009,R018,BLR,COK,ESN700021,ESN700022,2025-02-25 01:00:00,2025-02-25 01:00:00,2025-02-25 01:55:00,2025-02-25 01:55:00,55,0.9166666666666666,0.9166666666666666,1,RAIN,0,DELAYED
15431,2025-03-21,VT-JAA022,R035,CCU,VTZ,ESN700045,ESN700046,2025-03-21 17:00:00,2025-03-21 17:00:00,2025-03-21 18:30:00,2025-03-21 18:30:00,90,1.5,1.5,1,CLEAR,0,DELAYED
15432,2025-01-24,VT-JAA002,R017,BLR,MAA,ESN700003,ESN700005,2025-01-24 05:00:00,2025-01-24 05:00:00,2025-01-24 05:50:00,2025-01-24 05:50:00,50,0.8333333333333334,0.8333333333333334,1,FOG,0,DELAYED
15433,2025-08-15,VT-JAA010,R050,MAA,CMB,ESN700024,ESN700025,2025-08-15 21:00:00,2025-08-15 21:00:00,2025-08-15 22:15:00,2025-08-15 22:15:00,75,1.25,1.25,1,CLOUDY,0,COMPLETED
15434,2025-01-28,VT-JAA016,R050,MAA,CMB,ESN700034,ESN700037,2025-01-28 04:00:00,2025-01-28 04:00:00,2025-01-28 05:15:00,2025-01-28 05:15:00,75,1.25,1.25,1,RAIN,0,DELAYED
15435,2025-05-01,VT-JAA010,R056,DEL,BKK,ESN700024,ESN700025,2025-05-01 08:00:00,2025-05-01 08:43:00,2025-05-01 12:10:00,2025-05-01 12:53:00,250,4.166666666666667,4.166666666666667,1,STORM,43,COMPLETED
15436,2025-04-03,VT-JAA023,R024,HYD,CCU,ESN700047,ESN700048,2025-04-03 12:00:00,2025-04-03 12:00:00,2025-04-03 14:00:00,2025-04-03 14:00:00,120,2.0,2.0,1,CLOUDY,0,COMPLETED
15437,2025-12-07,VT-JAA016,R002,DEL,BLR,ESN700034,ESN700037,2025-12-07 06:00:00,2025-12-07 06:00:00,2025-12-07 08:50:00,2025-12-07 08:50:00,170,2.8333333333333335,2.8333333333333335,1,CLEAR,0,DELAYED
15438,2025-04-22,VT-JAA029,R013,BOM,GOX,ESN700057,ESN700058,2025-04-22 22:00:00,2025-04-22 22:00:00,2025-04-22 23:00:00,2025-04-22 23:00:00,60,1.0,1.0,1,CLOUDY,0,DELAYED
15439,2025-12-11,VT-JAA010,R054,BOM,MCT,ESN700024,ESN700025,2025-12-11 00:00:00,2025-12-11 00:54:00,2025-12-11 02:30:00,2025-12-11 03:24:00,150,2.5,2.5,1,CLEAR,54,DELAYED
15440,2025-01-31,VT-JAA021,R015,BOM,PNQ,ESN700043,ESN700044,2025-01-31 09:00:00,2025-01-31 09:00:00,2025-01-31 09:40:00,2025-01-31 09:40:00,40,0.6666666666666666,0.6666666666666666,1,CLOUDY,0,COMPLETED
15441,2025-05-23,VT-JAA025,R005,DEL,CCU,ESN700051,ESN700052,2025-05-23 17:00:00,2025-05-23 17:00:00,2025-05-23 19:10:00,2025-05-23 19:10:00,130,2.1666666666666665,2.1666666666666665,1,STORM,0,COMPLETED
15442,2025-10-25,VT-JAA003,R003,DEL,HYD,ESN700006,ESN700008,2025-10-25 11:00:00,2025-10-25 11:00:00,2025-10-25 13:15:00,2025-10-25 13:15:00,135,2.25,2.25,1,FOG,0,COMPLETED
15443,2025-08-15,VT-JAA020,R037,BOM,DXB,ESN700041,ESN700042,2025-08-15 02:00:00,2025-08-15 02:00:00,2025-08-15 05:00:00,2025-08-15 05:00:00,180,3.0,3.0,1,RAIN,0,DELAYED
15444,2025-12-24,VT-JAA013,R037,BOM,DXB,ESN700028,ESN700029,2025-12-24 04:00:00,2025-12-24 05:47:00,2025-12-24 07:00:00,2025-12-24 08:47:00,180,3.0,3.0,1,CLOUDY,107,DELAYED
15445,2025-09-07,VT-JAA023,R037,BOM,DXB,ESN700047,ESN700048,2025-09-07 13:00:00,2025-09-07 13:00:00,2025-09-07 16:00:00,2025-09-07 16:00:00,180,3.0,3.0,1,CLOUDY,0,COMPLETED
15446,2025-02-19,VT-JAA024,R003,DEL,HYD,ESN700049,ESN700050,2025-02-19 14:00:00,2025-02-19 14:32:00,2025-02-19 16:15:00,2025-02-19 16:47:00,135,2.25,2.25,1,STORM,32,COMPLETED
15447,2025-08-02,VT-JAA030,R035,CCU,VTZ,ESN700059,ESN700060,2025-08-02 11:00:00,2025-08-02 11:00:00,2025-08-02 12:30:00,2025-08-02 12:30:00,90,1.5,1.5,1,STORM,0,COMPLETED
15448,2025-09-26,VT-JAA002,R052,CCU,DAC,ESN700003,ESN700005,2025-09-26 03:00:00,2025-09-26 03:58:00,2025-09-26 03:45:00,2025-09-26 04:43:00,45,0.75,0.75,1,RAIN,58,COMPLETED
15449,2025-10-15,VT-JAA026,R023,HYD,VGA,ESN700053,ESN700054,2025-10-15 23:00:00,2025-10-15 23:00:00,2025-10-15 23:40:00,2025-10-15 23:40:00,40,0.6666666666666666,0.6666666666666666,1,CLOUDY,0,DELAYED
15450,2025-07-14,VT-JAA013,R060,DEL,DOH,ESN700028,ESN700029,2025-07-14 15:00:00,2025-07-14 15:24:00,2025-07-14 18:50:00,2025-07-14 19:14:00,230,3.8333333333333335,3.8333333333333335,1,STORM,24,COMPLETED
15451,2025-09-11,VT-JAA021,R028,MAA,CCU,ESN700043,ESN700044,2025-09-11 10:00:00,2025-09-11 10:00:00,2025-09-11 12:10:00,2025-09-11 12:10:00,130,2.1666666666666665,2.1666666666666665,1,FOG,0,DELAYED
15452,2025-03-20,VT-JAA010,R060,DEL,DOH,ESN700024,ESN700025,2025-03-20 03:00:00,2025-03-20 03:00:00,2025-03-20 06:50:00,2025-03-20 06:50:00,230,3.8333333333333335,3.8333333333333335,1,CLEAR,0,COMPLETED
15453,2025-09-01,VT-JAA009,R030,MAA,IXM,ESN700021,ESN700022,2025-09-01 05:00:00,2025-09-01 05:00:00,2025-09-01 05:50:00,2025-09-01 05:50:00,50,0.8333333333333334,0.8333333333333334,1,CLEAR,0,DELAYED
15454,2025-04-01,VT-JAA004,R018,BLR,COK,ESN700010,ESN700011,2025-04-01 15:00:00,2025-04-01 15:43:00,2025-04-01 15:55:00,2025-04-01 16:38:00,55,0.9166666666666666,0.9166666666666666,1,STORM,43,DELAYED
15455,2025-01-06,VT-JAA011,R058,MAA,KUL,ESN700026,ESN700027,2025-01-06 01:00:00,2025-01-06 01:38:00,2025-01-06 04:50:00,2025-01-06 05:28:00,230,3.8333333333333335,3.8333333333333335,1,RAIN,38,COMPLETED
15456,2025-10-08,VT-JAA002,R052,CCU,DAC,ESN700003,ESN700005,2025-10-08 12:00:00,2025-10-08 12:00:00,2025-10-08 12:45:00,2025-10-08 12:45:00,45,0.75,0.75,1,STORM,0,DELAYED
15457,2025-05-30,VT-JAA021,R036,DEL,DXB,ESN700043,ESN700044,2025-05-30 07:00:00,2025-05-30 07:00:00,2025-05-30 10:30:00,2025-05-30 10:30:00,210,3.5,3.5,1,STORM,0,COMPLETED
15458,2025-11-20,VT-JAA009,R033,CCU,PAT,ESN700021,ESN700022,2025-11-20 11:00:00,2025-11-20 12:01:00,2025-11-20 12:00:00,2025-11-20 13:01:00,60,1.0,1.0,1,CLEAR,61,COMPLETED
15459,2025-10-09,VT-JAA029,R026,MAA,COK,ESN700057,ESN700058,2025-10-09 20:00:00,2025-10-09 20:00:00,2025-10-09 21:00:00,2025-10-09 21:00:00,60,1.0,1.0,1,STORM,0,DELAYED
15460,2025-07-10,VT-JAA020,R048,BLR,SIN,ESN700041,ESN700042,2025-07-10 05:00:00,2025-07-10 05:00:00,2025-07-10 09:15:00,2025-07-10 09:15:00,255,4.25,4.25,1,RAIN,0,COMPLETED
15461,2025-10-01,VT-JAA029,R040,MAA,CMB,ESN700057,ESN700058,2025-10-01 02:00:00,2025-10-01 02:00:00,2025-10-01 03:15:00,2025-10-01 03:15:00,75,1.25,1.25,1,CLEAR,0,DELAYED
15462,2025-03-14,VT-JAA029,R017,BLR,MAA,ESN700057,ESN700058,2025-03-14 14:00:00,2025-03-14 15:05:00,2025-03-14 14:50:00,2025-03-14 15:55:00,50,0.8333333333333334,0.8333333333333334,1,CLEAR,65,DELAYED
15463,2025-11-14,VT-JAA005,R040,MAA,CMB,ESN700012,ESN700013,2025-11-14 07:00:00,2025-11-14 07:00:00,2025-11-14 08:15:00,2025-11-14 08:15:00,75,1.25,1.25,1,CLEAR,0,DELAYED
15464,2025-03-09,VT-JAA001,R007,DEL,GOX,ESN700001,ESN700002,2025-03-09 01:00:00,2025-03-09 01:00:00,2025-03-09 03:30:00,2025-03-09 03:30:00,150,2.5,2.5,1,FOG,0,COMPLETED
15465,2025-10-31,VT-JAA025,R057,CCU,BKK,ESN700051,ESN700052,2025-10-31 15:00:00,2025-10-31 15:53:00,2025-10-31 17:25:00,2025-10-31 18:18:00,145,2.4166666666666665,2.4166666666666665,1,CLOUDY,53,COMPLETED
15466,2025-03-04,VT-JAA005,R008,DEL,COK,ESN700012,ESN700013,2025-03-04 12:00:00,2025-03-04 12:00:00,2025-03-04 15:10:00,2025-03-04 15:10:00,190,3.1666666666666665,3.1666666666666665,1,STORM,0,COMPLETED
15467,2025-05-14,VT-JAA016,R053,DEL,KTM,ESN700034,ESN700037,2025-05-14 00:00:00,2025-05-14 01:07:00,2025-05-14 01:30:00,2025-05-14 02:37:00,90,1.5,1.5,1,FOG,67,COMPLETED
15468,2025-11-03,VT-JAA025,R056,DEL,BKK,ESN700051,ESN700052,2025-11-03 10:00:00,2025-11-03 10:53:00,2025-11-03 14:10:00,2025-11-03 15:03:00,250,4.166666666666667,4.166666666666667,1,STORM,53,COMPLETED
15469,2025-09-25,VT-JAA016,R031,CCU,GAU,ESN700034,ESN700037,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 01:00:00,2025-09-25 01:00:00,60,1.0,1.0,1,RAIN,0,COMPLETED
15470,2025-08-11,VT-JAA029,R059,BLR,CMB,ESN700057,ESN700058,2025-08-11 07:00:00,2025-08-11 07:00:00,2025-08-11 08:25:00,2025-08-11 08:25:00,85,1.4166666666666667,1.4166666666666667,1,CLOUDY,0,COMPLETED
15471,2025-05-06,VT-JAA023,R058,MAA,KUL,ESN700047,ESN700048,2025-05-06 01:00:00,2025-05-06 01:21:00,2025-05-06 04:50:00,2025-05-06 05:11:00,230,3.8333333333333335,3.8333333333333335,1,STORM,21,DELAYED
15472,2025-09-22,VT-JAA002,R012,BOM,CCU,ESN700003,ESN700005,2025-09-22 12:00:00,2025-09-22 13:16:00,2025-09-22 14:40:00,2025-09-22 15:56:00,160,2.6666666666666665,2.6666666666666665,1,STORM,76,COMPLETED
15473,2025-01-07,VT-JAA023,R048,BLR,SIN,ESN700047,ESN700048,2025-01-07 20:00:00,2025-01-07 20:00:00,2025-01-08 00:15:00,2025-01-08 00:15:00,255,4.25,4.25,1,CLOUDY,0,COMPLETED
15474,2025-07-25,VT-JAA013,R031,CCU,GAU,ESN700028,ESN700029,2025-07-25 01:00:00,2025-07-25 01:00:00,2025-07-25 02:00:00,2025-07-25 02:00:00,60,1.0,1.0,1,RAIN,0,COMPLETED
15475,2025-06-28,VT-JAA003,R044,BOM,MCT,ESN700006,ESN700008,2025-06-28 03:00:00,2025-06-28 03:00:00,2025-06-28 05:30:00,2025-06-28 05:30:00,150,2.5,2.5,1,RAIN,0,DELAYED
15476,2025-07-02,VT-JAA026,R019,BLR,GOX,ESN700053,ESN700054,2025-07-02 01:00:00,2025-07-02 01:26:00,2025-07-02 02:00:00,2025-07-02 02:26:00,60,1.0,1.0,1,STORM,26,COMPLETED
15477,2025-08-16,VT-JAA013,R010,BOM,HYD,ESN700028,ESN700029,2025-08-16 12:00:00,2025-08-16 12:00:00,2025-08-16 13:20:00,2025-08-16 13:20:00,80,1.3333333333333333,1.3333333333333333,1,CLOUDY,0,COMPLETED
15478,2025-08-24,VT-JAA011,R039,HYD,AUH,ESN700026,ESN700027,2025-08-24 03:00:00,2025-08-24 03:00:00,2025-08-24 06:45:00,2025-08-24 06:45:00,225,3.75,3.75,1,CLEAR,0,COMPLETED
15479,2025-05-26,VT-JAA003,R012,BOM,CCU,ESN700006,ESN700008,2025-05-26 20:00:00,2025-05-26 20:24:00,2025-05-26 22:40:00,2025-05-26 23:04:00,160,2.6666666666666665,2.6666666666666665,1,CLEAR,24,DELAYED
15480,2025-02-27,VT-JAA027,R020,BLR,VTZ,ESN700055,ESN700056,2025-02-27 14:00:00,2025-02-27 14:33:00,2025-02-27 15:30:00,2025-02-27 16:03:00,90,1.5,1.5,1,FOG,33,COMPLETED
15481,2025-10-23,VT-JAA007,R037,BOM,DXB,ESN700016,ESN700018,2025-10-23 20:00:00,2025-10-23 20:00:00,2025-10-23 23:00:00,2025-10-23 23:00:00,180,3.0,3.0,1,CLOUDY,0,COMPLETED
15482,2025-08-29,VT-JAA014,R048,BLR,SIN,ESN700030,ESN700031,2025-08-29 11:00:00,2025-08-29 11:00:00,2025-08-29 15:15:00,2025-08-29 15:15:00,255,4.25,4.25,1,RAIN,0,DELAYED
15483,2025-12-11,VT-JAA007,R041,COK,DXB,ESN700016,ESN700018,2025-12-11 11:00:00,2025-12-11 11:00:00,2025-12-11 15:00:00,2025-12-11 15:00:00,240,4.0,4.0,1,FOG,0,DELAYED
15484,2025-10-14,VT-JAA005,R007,DEL,GOX,ESN700012,ESN700013,2025-10-14 04:00:00,2025-10-14 04:00:00,2025-10-14 06:30:00,2025-10-14 06:30:00,150,2.5,2.5,1,RAIN,0,DELAYED
15485,2025-06-12,VT-JAA018,R052,CCU,DAC,ESN700038,ESN700040,2025-06-12 09:00:00,2025-06-12 09:00:00,2025-06-12 09:45:00,2025-06-12 09:45:00,45,0.75,0.75,1,FOG,0,DELAYED
15486,2025-01-26,VT-JAA002,R054,BOM,MCT,ESN700003,ESN700005,2025-01-26 01:00:00,2025-01-26 01:00:00,2025-01-26 03:30:00,2025-01-26 03:30:00,150,2.5,2.5,1,RAIN,0,DELAYED
15487,2025-04-16,VT-JAA001,R058,MAA,KUL,ESN700001,ESN700002,2025-04-16 07:00:00,2025-04-16 07:00:00,2025-04-16 10:50:00,2025-04-16 10:50:00,230,3.8333333333333335,3.8333333333333335,1,STORM,0,COMPLETED
15488,2025-08-28,VT-JAA005,R014,BOM,AMD,ESN700012,ESN700013,2025-08-28 04:00:00,2025-08-28 04:57:00,2025-08-28 05:00:00,2025-08-28 05:57:00,60,1.0,1.0,1,RAIN,57,DELAYED
15489,2025-12-06,VT-JAA010,R011,BOM,MAA,ESN700024,ESN700025,2025-12-06 21:00:00,2025-12-06 21:00:00,2025-12-06 22:55:00,2025-12-06 22:55:00,115,1.9166666666666667,1.9166666666666667,1,CLOUDY,0,COMPLETED
15490,2025-11-28,VT-JAA013,R007,DEL,GOX,ESN700028,ESN700029,2025-11-28 07:00:00,2025-11-28 07:00:00,2025-11-28 09:30:00,2025-11-28 09:30:00,150,2.5,2.5,1,FOG,0,COMPLETED
15491,2025-02-11,VT-JAA026,R029,MAA,GOX,ESN700053,ESN700054,2025-02-11 23:00:00,2025-02-12 00:50:00,2025-02-12 00:30:00,2025-02-12 02:20:00,90,1.5,1.5,1,CLEAR,110,COMPLETED
15492,2025-05-13,VT-JAA024,R010,BOM,HYD,ESN700049,ESN700050,2025-05-13 12:00:00,2025-05-13 12:36:00,2025-05-13 13:20:00,2025-05-13 13:56:00,80,1.3333333333333333,1.3333333333333333,1,STORM,36,DELAYED
15493,2025-11-13,VT-JAA003,R029,MAA,GOX,ESN700006,ESN700008,2025-11-13 12:00:00,2025-11-13 12:00:00,2025-11-13 13:30:00,2025-11-13 13:30:00,90,1.5,1.5,1,RAIN,0,COMPLETED
15494,2025-02-13,VT-JAA023,R009,BOM,BLR,ESN700047,ESN700048,2025-02-13 22:00:00,2025-02-13 22:00:00,2025-02-13 23:35:00,2025-02-13 23:35:00,95,1.5833333333333333,1.5833333333333333,1,CLEAR,0,DELAYED
15495,2025-02-04,VT-JAA009,R036,DEL,DXB,ESN700021,ESN700022,2025-02-04 14:00:00,2025-02-04 14:00:00,2025-02-04 17:30:00,2025-02-04 17:30:00,210,3.5,3.5,1,FOG,0,COMPLETED
15496,2025-12-30,VT-JAA016,R048,BLR,SIN,ESN700034,ESN700037,2025-12-30 14:00:00,2025-12-30 14:43:00,2025-12-30 18:15:00,2025-12-30 18:58:00,255,4.25,4.25,1,STORM,43,COMPLETED
15497,2025-12-13,VT-JAA018,R010,BOM,HYD,ESN700038,ESN700040,2025-12-13 23:00:00,2025-12-14 00:06:00,2025-12-14 00:20:00,2025-12-14 01:26:00,80,1.3333333333333333,1.3333333333333333,1,STORM,66,CANCELLED
15498,2025-01-01,VT-JAA023,R019,BLR,GOX,ESN700047,ESN700048,2025-01-01 10:00:00,2025-01-01 10:00:00,2025-01-01 11:00:00,2025-01-01 11:00:00,60,1.0,1.0,1,STORM,0,COMPLETED
15499,2025-08-14,VT-JAA027,R056,DEL,BKK,ESN700055,ESN700056,2025-08-14 22:00:00,2025-08-14 22:00:00,2025-08-15 02:10:00,2025-08-15 02:10:00,250,4.166666666666667,4.166666666666667,1,CLEAR,0,COMPLETED
15500,2025-10-26,VT-JAA015,R031,CCU,GAU,ESN700032,ESN700033,2025-10-26 09:00:00,2025-10-26 09:00:00,2025-10-26 10:00:00,2025-10-26 10:00:00,60,1.0,1.0,1,FOG,0,DELAYED
15501,2025-10-15,VT-JAA010,R017,BLR,MAA,ESN700024,ESN700025,2025-10-15 05:00:00,2025-10-15 06:47:00,2025-10-15 05:50:00,2025-10-15 07:37:00,50,0.8333333333333334,0.8333333333333334,1,RAIN,107,COMPLETED
15502,2025-08-24,VT-JAA030,R009,BOM,BLR,ESN700059,ESN700060,2025-08-24 04:00:00,2025-08-24 05:06:00,2025-08-24 05:35:00,2025-08-24 06:41:00,95,1.5833333333333333,1.5833333333333333,1,FOG,66,DELAYED
15503,2025-12-25,VT-JAA023,R045,HYD,DXB,ESN700047,ESN700048,2025-12-25 04:00:00,2025-12-25 04:00:00,2025-12-25 07:40:00,2025-12-25 07:40:00,220,3.6666666666666665,3.6666666666666665,1,STORM,0,COMPLETED
15504,2025-02-02,VT-JAA007,R033,CCU,PAT,ESN700016,ESN700018,2025-02-02 07:00:00,2025-02-02 07:00:00,2025-02-02 08:00:00,2025-02-02 08:00:00,60,1.0,1.0,1,FOG,0,COMPLETED
15505,2025-04-05,VT-JAA015,R034,CCU,DEL,ESN700032,ESN700033,2025-04-05 00:00:00,2025-04-05 00:00:00,2025-04-05 02:10:00,2025-04-05 02:10:00,130,2.1666666666666665,2.1666666666666665,1,RAIN,0,COMPLETED
15506,2025-07-24,VT-JAA003,R045,HYD,DXB,ESN700006,ESN700008,2025-07-24 01:00:00,2025-07-24 01:34:00,2025-07-24 04:40:00,2025-07-24 05:14:00,220,3.6666666666666665,3.6666666666666665,1,FOG,34,COMPLETED
15507,2025-04-19,VT-JAA003,R024,HYD,CCU,ESN700006,ESN700008,2025-04-19 16:00:00,2025-04-19 16:00:00,2025-04-19 18:00:00,2025-04-19 18:00:00,120,2.0,2.0,1,STORM,0,DELAYED
15508,2025-11-18,VT-JAA021,R009,BOM,BLR,ESN700043,ESN700044,2025-11-18 06:00:00,2025-11-18 06:24:00,2025-11-18 07:35:00,2025-11-18 07:59:00,95,1.5833333333333333,1.5833333333333333,1,STORM,24,COMPLETED
15509,2025-01-30,VT-JAA022,R007,DEL,GOX,ESN700045,ESN700046,2025-01-30 22:00:00,2025-01-30 22:00:00,2025-01-31 00:30:00,2025-01-31 00:30:00,150,2.5,2.5,1,RAIN,0,DELAYED
15510,2025-09-23,VT-JAA021,R016,BLR,HYD,ESN700043,ESN700044,2025-09-23 08:00:00,2025-09-23 08:12:00,2025-09-23 09:00:00,2025-09-23 09:12:00,60,1.0,1.0,1,CLOUDY,12,DELAYED
15511,2025-01-23,VT-JAA016,R019,BLR,GOX,ESN700034,ESN700037,2025-01-23 03:00:00,2025-01-23 03:00:00,2025-01-23 04:00:00,2025-01-23 04:00:00,60,1.0,1.0,1,FOG,0,DELAYED
15512,2025-04-07,VT-JAA016,R039,HYD,AUH,ESN700034,ESN700037,2025-04-07 06:00:00,2025-04-07 06:00:00,2025-04-07 09:45:00,2025-04-07 09:45:00,225,3.75,3.75,1,STORM,0,COMPLETED
15513,2025-02-08,VT-JAA030,R006,DEL,AMD,ESN700059,ESN700060,2025-02-08 09:00:00,2025-02-08 09:25:00,2025-02-08 10:30:00,2025-02-08 10:55:00,90,1.5,1.5,1,FOG,25,DELAYED
15514,2025-06-22,VT-JAA015,R050,MAA,CMB,ESN700032,ESN700033,2025-06-22 15:00:00,2025-06-22 15:00:00,2025-06-22 16:15:00,2025-06-22 16:15:00,75,1.25,1.25,1,RAIN,0,COMPLETED
15515,2025-09-05,VT-JAA002,R051,COK,DXB,ESN700003,ESN700005,2025-09-05 09:00:00,2025-09-05 09:00:00,2025-09-05 13:00:00,2025-09-05 13:00:00,240,4.0,4.0,1,CLEAR,0,COMPLETED
15516,2025-06-11,VT-JAA018,R011,BOM,MAA,ESN700038,ESN700040,2025-06-11 06:00:00,2025-06-11 06:00:00,2025-06-11 07:55:00,2025-06-11 07:55:00,115,1.9166666666666667,1.9166666666666667,1,CLEAR,0,COMPLETED
15517,2025-06-29,VT-JAA013,R012,BOM,CCU,ESN700028,ESN700029,2025-06-29 01:00:00,2025-06-29 01:00:00,2025-06-29 03:40:00,2025-06-29 03:40:00,160,2.6666666666666665,2.6666666666666665,1,STORM,0,COMPLETED
15518,2025-04-13,VT-JAA024,R058,MAA,KUL,ESN700049,ESN700050,2025-04-13 01:00:00,2025-04-13 02:02:00,2025-04-13 04:50:00,2025-04-13 05:52:00,230,3.8333333333333335,3.8333333333333335,1,RAIN,62,DELAYED
15519,2025-07-28,VT-JAA029,R042,CCU,DAC,ESN700057,ESN700058,2025-07-28 07:00:00,2025-07-28 07:00:00,2025-07-28 07:45:00,2025-07-28 07:45:00,45,0.75,0.75,1,RAIN,0,COMPLETED
15520,2025-01-22,VT-JAA027,R013,BOM,GOX,ESN700055,ESN700056,2025-01-22 13:00:00,2025-01-22 13:00:00,2025-01-22 14:00:00,2025-01-22 14:00:00,60,1.0,1.0,1,FOG,0,COMPLETED
15521,2025-01-05,VT-JAA030,R012,BOM,CCU,ESN700059,ESN700060,2025-01-05 17:00:00,2025-01-05 17:23:00,2025-01-05 19:40:00,2025-01-05 20:03:00,160,2.6666666666666665,2.6666666666666665,1,STORM,23,COMPLETED
15522,2025-05-19,VT-JAA005,R021,HYD,MAA,ESN700012,ESN700013,2025-05-19 00:00:00,2025-05-19 00:31:00,2025-05-19 01:00:00,2025-05-19 01:31:00,60,1.0,1.0,1,CLEAR,31,COMPLETED
15523,2025-08-02,VT-JAA021,R010,BOM,HYD,ESN700043,ESN700044,2025-08-02 16:00:00,2025-08-02 16:00:00,2025-08-02 17:20:00,2025-08-02 17:20:00,80,1.3333333333333333,1.3333333333333333,1,RAIN,0,COMPLETED
15524,2025-06-09,VT-JAA005,R020,BLR,VTZ,ESN700012,ESN700013,2025-06-09 16:00:00,2025-06-09 16:00:00,2025-06-09 17:30:00,2025-06-09 17:30:00,90,1.5,1.5,1,RAIN,0,DELAYED
15525,2025-05-19,VT-JAA002,R050,MAA,CMB,ESN700003,ESN700005,2025-05-19 21:00:00,2025-05-19 21:00:00,2025-05-19 22:15:00,2025-05-19 22:15:00,75,1.25,1.25,1,CLEAR,0,COMPLETED
15526,2025-05-25,VT-JAA007,R036,DEL,DXB,ESN700016,ESN700018,2025-05-25 04:00:00,2025-05-25 04:00:00,2025-05-25 07:30:00,2025-05-25 07:30:00,210,3.5,3.5,1,FOG,0,COMPLETED
15527,2025-06-09,VT-JAA015,R028,MAA,CCU,ESN700032,ESN700033,2025-06-09 15:00:00,2025-06-09 15:00:00,2025-06-09 17:10:00,2025-06-09 17:10:00,130,2.1666666666666665,2.1666666666666665,1,FOG,0,COMPLETED
15528,2025-03-24,VT-JAA016,R024,HYD,CCU,ESN700034,ESN700037,2025-03-24 06:00:00,2025-03-24 06:00:00,2025-03-24 08:00:00,2025-03-24 08:00:00,120,2.0,2.0,1,FOG,0,COMPLETED
15529,2025-06-04,VT-JAA016,R005,DEL,CCU,ESN700034,ESN700037,2025-06-04 14:00:00,2025-06-04 14:16:00,2025-06-04 16:10:00,2025-06-04 16:26:00,130,2.1666666666666665,2.1666666666666665,1,FOG,16,DELAYED
