utilization_id,utilization_date,flight_id,engine_serial_number,aircraft_registration,flight_hours,flight_cycles,cumulative_engine_hours,cumulative_engine_cycles,engine_status
UTL0014918,2025-06-23,23540,ESN700050,VT-JAA024,0.83,1,600.75,290,INSTALLED
UTL0014919,2025-06-23,9231,ESN700051,VT-JAA025,2.17,1,659.17,313,INSTALLED
UTL0014920,2025-06-23,9231,ESN700052,VT-JAA025,2.17,1,659.17,313,INSTALLED
UTL0014921,2025-06-23,8162,ESN700053,VT-JAA026,2.17,1,641.25,299,INSTALLED
UTL0014922,2025-06-23,8162,ESN700054,VT-JAA026,2.17,1,641.25,299,INSTALLED
UTL0014923,2025-06-23,14111,ESN700053,VT-JAA026,1.58,1,642.83,300,INSTALLED
UTL0014924,2025-06-23,14111,ESN700054,VT-JAA026,1.58,1,642.83,300,INSTALLED
UTL0014925,2025-06-23,19534,ESN700053,VT-JAA026,3.5,1,646.33,301,INSTALLED
UTL0014926,2025-06-23,19534,ESN700054,VT-JAA026,3.5,1,646.33,301,INSTALLED
UTL0014927,2025-06-23,15835,ESN700055,VT-JAA027,1.0,1,652.92,318,INSTALLED
UTL0014928,2025-06-23,15835,ESN700056,VT-JAA027,1.0,1,652.92,318,INSTALLED
UTL0014929,2025-06-23,19625,ESN700055,VT-JAA027,3.0,1,655.92,319,INSTALLED
UTL0014930,2025-06-23,19625,ESN700056,VT-JAA027,3.0,1,655.92,319,INSTALLED
UTL0014931,2025-06-23,17459,ESN700057,VT-JAA029,0.92,1,630.58,313,INSTALLED
UTL0014932,2025-06-23,17459,ESN700058,VT-JAA029,0.92,1,630.58,313,INSTALLED
UTL0014933,2025-06-23,18396,ESN700057,VT-JAA029,2.67,1,633.25,314,INSTALLED
UTL0014934,2025-06-23,18396,ESN700058,VT-JAA029,2.67,1,633.25,314,INSTALLED
UTL0014935,2025-06-24,4554,ESN700001,VT-JAA001,1.42,1,657.08,311,INSTALLED
UTL0014936,2025-06-24,4554,ESN700002,VT-JAA001,1.42,1,657.08,311,INSTALLED
UTL0014937,2025-06-24,16277,ESN700001,VT-JAA001,2.5,1,659.58,312,INSTALLED
UTL0014938,2025-06-24,16277,ESN700002,VT-JAA001,2.5,1,659.58,312,INSTALLED
UTL0014939,2025-06-24,1444,ESN700003,VT-JAA002,3.5,1,679.83,310,INSTALLED
UTL0014940,2025-06-24,1444,ESN700005,VT-JAA002,3.5,1,679.83,310,INSTALLED
UTL0014941,2025-06-24,5539,ESN700003,VT-JAA002,0.92,1,680.75,311,INSTALLED
UTL0014942,2025-06-24,5539,ESN700005,VT-JAA002,0.92,1,680.75,311,INSTALLED
UTL0014943,2025-06-24,5990,ESN700003,VT-JAA002,0.92,1,681.67,312,INSTALLED
UTL0014944,2025-06-24,5990,ESN700005,VT-JAA002,0.92,1,681.67,312,INSTALLED
UTL0014945,2025-06-24,9520,ESN700006,VT-JAA003,2.42,1,691.92,326,INSTALLED
UTL0014946,2025-06-24,9520,ESN700008,VT-JAA003,2.42,1,691.92,326,INSTALLED
UTL0014947,2025-06-24,23893,ESN700006,VT-JAA003,2.5,1,694.42,327,INSTALLED
UTL0014948,2025-06-24,23893,ESN700008,VT-JAA003,2.5,1,694.42,327,INSTALLED
UTL0014949,2025-06-24,24235,ESN700006,VT-JAA003,1.0,1,695.42,328,INSTALLED
UTL0014950,2025-06-24,24235,ESN700008,VT-JAA003,1.0,1,695.42,328,INSTALLED
UTL0014951,2025-06-24,11656,ESN700016,VT-JAA007,1.08,1,671.5,329,INSTALLED
UTL0014952,2025-06-24,11656,ESN700018,VT-JAA007,1.08,1,671.5,329,INSTALLED
UTL0014953,2025-06-24,17378,ESN700016,VT-JAA007,3.5,1,675.0,330,INSTALLED
UTL0014954,2025-06-24,17378,ESN700018,VT-JAA007,3.5,1,675.0,330,INSTALLED
UTL0014955,2025-06-24,13652,ESN700021,VT-JAA009,1.0,1,662.83,314,INSTALLED
UTL0014956,2025-06-24,13652,ESN700022,VT-JAA009,1.0,1,662.83,314,INSTALLED
UTL0014957,2025-06-24,22107,ESN700021,VT-JAA009,1.5,1,664.33,315,INSTALLED
UTL0014958,2025-06-24,22107,ESN700022,VT-JAA009,1.5,1,664.33,315,INSTALLED
UTL0014959,2025-06-24,1361,ESN700026,VT-JAA011,0.92,1,627.08,319,INSTALLED
UTL0014960,2025-06-24,1361,ESN700027,VT-JAA011,0.92,1,627.08,319,INSTALLED
UTL0014961,2025-06-24,16967,ESN700026,VT-JAA011,3.75,1,630.83,320,INSTALLED
UTL0014962,2025-06-24,16967,ESN700027,VT-JAA011,3.75,1,630.83,320,INSTALLED
UTL0014963,2025-06-24,18283,ESN700026,VT-JAA011,1.58,1,632.42,321,INSTALLED
UTL0014964,2025-06-24,18283,ESN700027,VT-JAA011,1.58,1,632.42,321,INSTALLED
UTL0014965,2025-06-24,17338,ESN700028,VT-JAA013,1.0,1,689.25,312,INSTALLED
UTL0014966,2025-06-24,17338,ESN700029,VT-JAA013,1.0,1,689.25,312,INSTALLED
UTL0014967,2025-06-24,16918,ESN700030,VT-JAA014,3.67,1,626.75,299,INSTALLED
UTL0014968,2025-06-24,16918,ESN700031,VT-JAA014,3.67,1,626.75,299,INSTALLED
UTL0014969,2025-06-24,18042,ESN700032,VT-JAA015,3.0,1,681.5,318,INSTALLED
UTL0014970,2025-06-24,18042,ESN700033,VT-JAA015,3.0,1,681.5,318,INSTALLED
UTL0014971,2025-06-24,19835,ESN700032,VT-JAA015,4.17,1,685.67,319,INSTALLED
UTL0014972,2025-06-24,19835,ESN700033,VT-JAA015,4.17,1,685.67,319,INSTALLED
UTL0014973,2025-06-24,6364,ESN700034,VT-JAA016,1.25,1,621.25,306,INSTALLED
UTL0014974,2025-06-24,6364,ESN700037,VT-JAA016,1.25,1,621.25,306,INSTALLED
UTL0014975,2025-06-24,8663,ESN700034,VT-JAA016,2.5,1,623.75,307,INSTALLED
UTL0014976,2025-06-24,8663,ESN700037,VT-JAA016,2.5,1,623.75,307,INSTALLED
UTL0014977,2025-06-24,7389,ESN700038,VT-JAA018,1.92,1,685.67,316,INSTALLED
UTL0014978,2025-06-24,7389,ESN700040,VT-JAA018,1.92,1,685.67,316,INSTALLED
UTL0014979,2025-06-24,10522,ESN700038,VT-JAA018,1.58,1,687.25,317,INSTALLED
UTL0014980,2025-06-24,10522,ESN700040,VT-JAA018,1.58,1,687.25,317,INSTALLED
UTL0014981,2025-06-24,1899,ESN700041,VT-JAA020,2.5,1,598.08,292,INSTALLED
UTL0014982,2025-06-24,1899,ESN700042,VT-JAA020,2.5,1,598.08,292,INSTALLED
UTL0014983,2025-06-24,23058,ESN700041,VT-JAA020,0.92,1,599.0,293,INSTALLED
UTL0014984,2025-06-24,23058,ESN700042,VT-JAA020,0.92,1,599.0,293,INSTALLED
UTL0014985,2025-06-24,5284,ESN700043,VT-JAA021,1.0,1,634.25,315,INSTALLED
UTL0014986,2025-06-24,5284,ESN700044,VT-JAA021,1.0,1,634.25,315,INSTALLED
UTL0014987,2025-06-24,120,ESN700045,VT-JAA022,1.5,1,639.58,301,INSTALLED
UTL0014988,2025-06-24,120,ESN700046,VT-JAA022,1.5,1,639.58,301,INSTALLED
UTL0014989,2025-06-24,10936,ESN700045,VT-JAA022,3.83,1,643.42,302,INSTALLED
UTL0014990,2025-06-24,10936,ESN700046,VT-JAA022,3.83,1,643.42,302,INSTALLED
UTL0014991,2025-06-24,12307,ESN700045,VT-JAA022,0.83,1,644.25,303,INSTALLED
UTL0014992,2025-06-24,12307,ESN700046,VT-JAA022,0.83,1,644.25,303,INSTALLED
UTL0014993,2025-06-24,9130,ESN700049,VT-JAA024,1.33,1,602.08,291,INSTALLED
UTL0014994,2025-06-24,9130,ESN700050,VT-JAA024,1.33,1,602.08,291,INSTALLED
UTL0014995,2025-06-24,8327,ESN700051,VT-JAA025,3.5,1,662.67,314,INSTALLED
UTL0014996,2025-06-24,8327,ESN700052,VT-JAA025,3.5,1,662.67,314,INSTALLED
UTL0014997,2025-06-24,23043,ESN700051,VT-JAA025,1.5,1,664.17,315,INSTALLED
UTL0014998,2025-06-24,23043,ESN700052,VT-JAA025,1.5,1,664.17,315,INSTALLED
UTL0014999,2025-06-24,6048,ESN700053,VT-JAA026,1.0,1,647.33,302,INSTALLED
UTL0015000,2025-06-24,6048,ESN700054,VT-JAA026,1.0,1,647.33,302,INSTALLED
UTL0015001,2025-06-24,12176,ESN700055,VT-JAA027,3.67,1,659.58,320,INSTALLED
UTL0015002,2025-06-24,12176,ESN700056,VT-JAA027,3.67,1,659.58,320,INSTALLED
UTL0015003,2025-06-24,22200,ESN700055,VT-JAA027,2.5,1,662.08,321,INSTALLED
UTL0015004,2025-06-24,22200,ESN700056,VT-JAA027,2.5,1,662.08,321,INSTALLED
UTL0015005,2025-06-24,22730,ESN700055,VT-JAA027,0.75,1,662.83,322,INSTALLED
UTL0015006,2025-06-24,22730,ESN700056,VT-JAA027,0.75,1,662.83,322,INSTALLED
UTL0015007,2025-06-24,18246,ESN700057,VT-JAA029,0.67,1,633.92,315,INSTALLED
UTL0015008,2025-06-24,18246,ESN700058,VT-JAA029,0.67,1,633.92,315,INSTALLED
UTL0015009,2025-06-24,23298,ESN700059,VT-JAA030,1.92,1,670.67,309,INSTALLED
UTL0015010,2025-06-24,23298,ESN700060,VT-JAA030,1.92,1,670.67,309,INSTALLED
UTL0015011,2025-06-24,24576,ESN700059,VT-JAA030,1.0,1,671.67,310,INSTALLED
UTL0015012,2025-06-24,24576,ESN700060,VT-JAA030,1.0,1,671.67,310,INSTALLED
UTL0015013,2025-06-25,689,ESN700001,VT-JAA001,1.33,1,660.92,313,INSTALLED
UTL0015014,2025-06-25,689,ESN700002,VT-JAA001,1.33,1,660.92,313,INSTALLED
UTL0015015,2025-06-25,1492,ESN700001,VT-JAA001,1.25,1,662.17,314,INSTALLED
UTL0015016,2025-06-25,1492,ESN700002,VT-JAA001,1.25,1,662.17,314,INSTALLED
UTL0015017,2025-06-25,20550,ESN700001,VT-JAA001,1.0,1,663.17,315,INSTALLED
UTL0015018,2025-06-25,20550,ESN700002,VT-JAA001,1.0,1,663.17,315,INSTALLED
UTL0015019,2025-06-25,21163,ESN700001,VT-JAA001,1.0,1,664.17,316,INSTALLED
UTL0015020,2025-06-25,21163,ESN700002,VT-JAA001,1.0,1,664.17,316,INSTALLED
UTL0015021,2025-06-25,24726,ESN700003,VT-JAA002,2.5,1,684.17,313,INSTALLED
UTL0015022,2025-06-25,24726,ESN700005,VT-JAA002,2.5,1,684.17,313,INSTALLED
UTL0015023,2025-06-25,2172,ESN700006,VT-JAA003,1.0,1,696.42,329,INSTALLED
UTL0015024,2025-06-25,2172,ESN700008,VT-JAA003,1.0,1,696.42,329,INSTALLED
UTL0015025,2025-06-25,8288,ESN700006,VT-JAA003,2.17,1,698.58,330,INSTALLED
UTL0015026,2025-06-25,8288,ESN700008,VT-JAA003,2.17,1,698.58,330,INSTALLED
UTL0015027,2025-06-25,6564,ESN700010,VT-JAA004,0.83,1,722.58,338,INSTALLED
UTL0015028,2025-06-25,6564,ESN700011,VT-JAA004,0.83,1,722.58,338,INSTALLED
UTL0015029,2025-06-25,10274,ESN700012,VT-JAA005,2.25,1,657.75,312,INSTALLED
UTL0015030,2025-06-25,10274,ESN700013,VT-JAA005,2.25,1,657.75,312,INSTALLED
UTL0015031,2025-06-25,1188,ESN700021,VT-JAA009,2.5,1,666.83,316,INSTALLED
UTL0015032,2025-06-25,1188,ESN700022,VT-JAA009,2.5,1,666.83,316,INSTALLED
UTL0015033,2025-06-25,7517,ESN700024,VT-JAA010,1.0,1,628.83,303,INSTALLED
UTL0015034,2025-06-25,7517,ESN700025,VT-JAA010,1.0,1,628.83,303,INSTALLED
UTL0015035,2025-06-25,18121,ESN700024,VT-JAA010,1.5,1,630.33,304,INSTALLED
UTL0015036,2025-06-25,18121,ESN700025,VT-JAA010,1.5,1,630.33,304,INSTALLED
UTL0015037,2025-06-25,8036,ESN700026,VT-JAA011,1.25,1,633.67,322,INSTALLED
UTL0015038,2025-06-25,8036,ESN700027,VT-JAA011,1.25,1,633.67,322,INSTALLED
UTL0015039,2025-06-25,1574,ESN700028,VT-JAA013,1.0,1,690.25,313,INSTALLED
UTL0015040,2025-06-25,1574,ESN700029,VT-JAA013,1.0,1,690.25,313,INSTALLED
UTL0015041,2025-06-25,20254,ESN700028,VT-JAA013,2.17,1,692.42,314,INSTALLED
UTL0015042,2025-06-25,20254,ESN700029,VT-JAA013,2.17,1,692.42,314,INSTALLED
UTL0015043,2025-06-25,217,ESN700030,VT-JAA014,0.83,1,627.58,300,INSTALLED
UTL0015044,2025-06-25,217,ESN700031,VT-JAA014,0.83,1,627.58,300,INSTALLED
UTL0015045,2025-06-25,2917,ESN700032,VT-JAA015,2.42,1,688.08,320,INSTALLED
UTL0015046,2025-06-25,2917,ESN700033,VT-JAA015,2.42,1,688.08,320,INSTALLED
UTL0015047,2025-06-25,11122,ESN700032,VT-JAA015,1.0,1,689.08,321,INSTALLED
UTL0015048,2025-06-25,11122,ESN700033,VT-JAA015,1.0,1,689.08,321,INSTALLED
UTL0015049,2025-06-25,16999,ESN700034,VT-JAA016,1.0,1,624.75,308,INSTALLED
UTL0015050,2025-06-25,16999,ESN700037,VT-JAA016,1.0,1,624.75,308,INSTALLED
UTL0015051,2025-06-25,23024,ESN700034,VT-JAA016,0.67,1,625.42,309,INSTALLED
UTL0015052,2025-06-25,23024,ESN700037,VT-JAA016,0.67,1,625.42,309,INSTALLED
UTL0015053,2025-06-25,9655,ESN700038,VT-JAA018,1.25,1,688.5,318,INSTALLED
UTL0015054,2025-06-25,9655,ESN700040,VT-JAA018,1.25,1,688.5,318,INSTALLED
UTL0015055,2025-06-25,3341,ESN700041,VT-JAA020,1.42,1,600.42,294,INSTALLED
UTL0015056,2025-06-25,3341,ESN700042,VT-JAA020,1.42,1,600.42,294,INSTALLED
UTL0015057,2025-06-25,17899,ESN700041,VT-JAA020,1.0,1,601.42,295,INSTALLED
UTL0015058,2025-06-25,17899,ESN700042,VT-JAA020,1.0,1,601.42,295,INSTALLED
UTL0015059,2025-06-25,3669,ESN700043,VT-JAA021,2.83,1,637.08,316,INSTALLED
UTL0015060,2025-06-25,3669,ESN700044,VT-JAA021,2.83,1,637.08,316,INSTALLED
UTL0015061,2025-06-25,12796,ESN700045,VT-JAA022,2.17,1,646.42,304,INSTALLED
UTL0015062,2025-06-25,12796,ESN700046,VT-JAA022,2.17,1,646.42,304,INSTALLED
UTL0015063,2025-06-25,3368,ESN700047,VT-JAA023,1.5,1,633.67,319,INSTALLED
UTL0015064,2025-06-25,3368,ESN700048,VT-JAA023,1.5,1,633.67,319,INSTALLED
UTL0015065,2025-06-25,4649,ESN700047,VT-JAA023,1.0,1,634.67,320,INSTALLED
UTL0015066,2025-06-25,4649,ESN700048,VT-JAA023,1.0,1,634.67,320,INSTALLED
UTL0015067,2025-06-25,17893,ESN700047,VT-JAA023,0.92,1,635.58,321,INSTALLED
UTL0015068,2025-06-25,17893,ESN700048,VT-JAA023,0.92,1,635.58,321,INSTALLED
UTL0015069,2025-06-25,3311,ESN700049,VT-JAA024,0.75,1,602.83,292,INSTALLED
UTL0015070,2025-06-25,3311,ESN700050,VT-JAA024,0.75,1,602.83,292,INSTALLED
UTL0015071,2025-06-25,12133,ESN700049,VT-JAA024,1.08,1,603.92,293,INSTALLED
UTL0015072,2025-06-25,12133,ESN700050,VT-JAA024,1.08,1,603.92,293,INSTALLED
UTL0015073,2025-06-25,19899,ESN700049,VT-JAA024,2.5,1,606.42,294,INSTALLED
UTL0015074,2025-06-25,19899,ESN700050,VT-JAA024,2.5,1,606.42,294,INSTALLED
UTL0015075,2025-06-25,24451,ESN700049,VT-JAA024,1.58,1,608.0,295,INSTALLED
UTL0015076,2025-06-25,24451,ESN700050,VT-JAA024,1.58,1,608.0,295,INSTALLED
UTL0015077,2025-06-25,15273,ESN700051,VT-JAA025,4.25,1,668.42,316,INSTALLED
UTL0015078,2025-06-25,15273,ESN700052,VT-JAA025,4.25,1,668.42,316,INSTALLED
UTL0015079,2025-06-25,276,ESN700055,VT-JAA027,1.0,1,663.83,323,INSTALLED
UTL0015080,2025-06-25,276,ESN700056,VT-JAA027,1.0,1,663.83,323,INSTALLED
UTL0015081,2025-06-25,5832,ESN700057,VT-JAA029,1.58,1,635.5,316,INSTALLED
UTL0015082,2025-06-25,5832,ESN700058,VT-JAA029,1.58,1,635.5,316,INSTALLED
UTL0015083,2025-06-25,16702,ESN700057,VT-JAA029,1.0,1,636.5,317,INSTALLED
UTL0015084,2025-06-25,16702,ESN700058,VT-JAA029,1.0,1,636.5,317,INSTALLED
UTL0015085,2025-06-25,1412,ESN700059,VT-JAA030,2.83,1,674.5,311,INSTALLED
UTL0015086,2025-06-25,1412,ESN700060,VT-JAA030,2.83,1,674.5,311,INSTALLED
UTL0015087,2025-06-25,14630,ESN700059,VT-JAA030,2.17,1,676.67,312,INSTALLED
UTL0015088,2025-06-25,14630,ESN700060,VT-JAA030,2.17,1,676.67,312,INSTALLED
UTL0015089,2025-06-25,16477,ESN700059,VT-JAA030,1.5,1,678.17,313,INSTALLED
UTL0015090,2025-06-25,16477,ESN700060,VT-JAA030,1.5,1,678.17,313,INSTALLED
UTL0015091,2025-06-26,5509,ESN700001,VT-JAA001,1.42,1,665.58,317,INSTALLED
UTL0015092,2025-06-26,5509,ESN700002,VT-JAA001,1.42,1,665.58,317,INSTALLED
UTL0015093,2025-06-26,16067,ESN700001,VT-JAA001,0.92,1,666.5,318,INSTALLED
UTL0015094,2025-06-26,16067,ESN700002,VT-JAA001,0.92,1,666.5,318,INSTALLED
UTL0015095,2025-06-26,10084,ESN700003,VT-JAA002,2.08,1,686.25,314,INSTALLED
UTL0015096,2025-06-26,10084,ESN700005,VT-JAA002,2.08,1,686.25,314,INSTALLED
UTL0015097,2025-06-26,12775,ESN700003,VT-JAA002,0.83,1,687.08,315,INSTALLED
UTL0015098,2025-06-26,12775,ESN700005,VT-JAA002,0.83,1,687.08,315,INSTALLED
UTL0015099,2025-06-26,4310,ESN700006,VT-JAA003,2.5,1,701.08,331,INSTALLED
UTL0015100,2025-06-26,4310,ESN700008,VT-JAA003,2.5,1,701.08,331,INSTALLED
UTL0015101,2025-06-26,1221,ESN700010,VT-JAA004,3.67,1,726.25,339,INSTALLED
UTL0015102,2025-06-26,1221,ESN700011,VT-JAA004,3.67,1,726.25,339,INSTALLED
UTL0015103,2025-06-26,3800,ESN700010,VT-JAA004,3.83,1,730.08,340,INSTALLED
UTL0015104,2025-06-26,3800,ESN700011,VT-JAA004,3.83,1,730.08,340,INSTALLED
UTL0015105,2025-06-26,22575,ESN700010,VT-JAA004,0.67,1,730.75,341,INSTALLED
UTL0015106,2025-06-26,22575,ESN700011,VT-JAA004,0.67,1,730.75,341,INSTALLED
UTL0015107,2025-06-26,23215,ESN700010,VT-JAA004,0.67,1,731.42,342,INSTALLED
UTL0015108,2025-06-26,23215,ESN700011,VT-JAA004,0.67,1,731.42,342,INSTALLED
UTL0015109,2025-06-26,23417,ESN700010,VT-JAA004,2.17,1,733.58,343,INSTALLED
UTL0015110,2025-06-26,23417,ESN700011,VT-JAA004,2.17,1,733.58,343,INSTALLED
UTL0015111,2025-06-26,24178,ESN700012,VT-JAA005,1.25,1,659.0,313,INSTALLED
UTL0015112,2025-06-26,24178,ESN700013,VT-JAA005,1.25,1,659.0,313,INSTALLED
UTL0015113,2025-06-26,22102,ESN700024,VT-JAA010,2.42,1,632.75,305,INSTALLED
UTL0015114,2025-06-26,22102,ESN700025,VT-JAA010,2.42,1,632.75,305,INSTALLED
UTL0015115,2025-06-26,2125,ESN700026,VT-JAA011,3.83,1,637.5,323,INSTALLED
UTL0015116,2025-06-26,2125,ESN700027,VT-JAA011,3.83,1,637.5,323,INSTALLED
UTL0015117,2025-06-26,24252,ESN700026,VT-JAA011,4.17,1,641.67,324,INSTALLED
UTL0015118,2025-06-26,24252,ESN700027,VT-JAA011,4.17,1,641.67,324,INSTALLED
UTL0015119,2025-06-26,528,ESN700028,VT-JAA013,1.0,1,693.42,315,INSTALLED
UTL0015120,2025-06-26,528,ESN700029,VT-JAA013,1.0,1,693.42,315,INSTALLED
UTL0015121,2025-06-26,565,ESN700028,VT-JAA013,4.17,1,697.58,316,INSTALLED
UTL0015122,2025-06-26,565,ESN700029,VT-JAA013,4.17,1,697.58,316,INSTALLED
UTL0015123,2025-06-26,1675,ESN700030,VT-JAA014,3.5,1,631.08,301,INSTALLED
UTL0015124,2025-06-26,1675,ESN700031,VT-JAA014,3.5,1,631.08,301,INSTALLED
UTL0015125,2025-06-26,6867,ESN700030,VT-JAA014,1.0,1,632.08,302,INSTALLED
UTL0015126,2025-06-26,6867,ESN700031,VT-JAA014,1.0,1,632.08,302,INSTALLED
UTL0015127,2025-06-26,23647,ESN700030,VT-JAA014,1.25,1,633.33,303,INSTALLED
UTL0015128,2025-06-26,23647,ESN700031,VT-JAA014,1.25,1,633.33,303,INSTALLED
UTL0015129,2025-06-26,11554,ESN700032,VT-JAA015,0.92,1,690.0,322,INSTALLED
UTL0015130,2025-06-26,11554,ESN700033,VT-JAA015,0.92,1,690.0,322,INSTALLED
UTL0015131,2025-06-26,12435,ESN700032,VT-JAA015,0.75,1,690.75,323,INSTALLED
UTL0015132,2025-06-26,12435,ESN700033,VT-JAA015,0.75,1,690.75,323,INSTALLED
UTL0015133,2025-06-26,18076,ESN700032,VT-JAA015,2.5,1,693.25,324,INSTALLED
UTL0015134,2025-06-26,18076,ESN700033,VT-JAA015,2.5,1,693.25,324,INSTALLED
UTL0015135,2025-06-26,10672,ESN700034,VT-JAA016,1.0,1,626.42,310,INSTALLED
UTL0015136,2025-06-26,10672,ESN700037,VT-JAA016,1.0,1,626.42,310,INSTALLED
UTL0015137,2025-06-26,14463,ESN700034,VT-JAA016,0.67,1,627.08,311,INSTALLED
UTL0015138,2025-06-26,14463,ESN700037,VT-JAA016,0.67,1,627.08,311,INSTALLED
UTL0015139,2025-06-26,14992,ESN700034,VT-JAA016,1.5,1,628.58,312,INSTALLED
UTL0015140,2025-06-26,14992,ESN700037,VT-JAA016,1.5,1,628.58,312,INSTALLED
UTL0015141,2025-06-26,17666,ESN700034,VT-JAA016,3.83,1,632.42,313,INSTALLED
UTL0015142,2025-06-26,17666,ESN700037,VT-JAA016,3.83,1,632.42,313,INSTALLED
UTL0015143,2025-06-26,7128,ESN700038,VT-JAA018,0.75,1,689.25,319,INSTALLED
UTL0015144,2025-06-26,7128,ESN700040,VT-JAA018,0.75,1,689.25,319,INSTALLED
UTL0015145,2025-06-26,5102,ESN700041,VT-JAA020,1.58,1,603.0,296,INSTALLED
UTL0015146,2025-06-26,5102,ESN700042,VT-JAA020,1.58,1,603.0,296,INSTALLED
UTL0015147,2025-06-26,15721,ESN700041,VT-JAA020,4.25,1,607.25,297,INSTALLED
UTL0015148,2025-06-26,15721,ESN700042,VT-JAA020,4.25,1,607.25,297,INSTALLED
UTL0015149,2025-06-26,24425,ESN700041,VT-JAA020,0.92,1,608.17,298,INSTALLED
UTL0015150,2025-06-26,24425,ESN700042,VT-JAA020,0.92,1,608.17,298,INSTALLED
UTL0015151,2025-06-26,6228,ESN700043,VT-JAA021,4.25,1,641.33,317,INSTALLED
UTL0015152,2025-06-26,6228,ESN700044,VT-JAA021,4.25,1,641.33,317,INSTALLED
UTL0015153,2025-06-26,21767,ESN700043,VT-JAA021,2.17,1,643.5,318,INSTALLED
UTL0015154,2025-06-26,21767,ESN700044,VT-JAA021,2.17,1,643.5,318,INSTALLED
UTL0015155,2025-06-26,23506,ESN700043,VT-JAA021,1.42,1,644.92,319,INSTALLED
UTL0015156,2025-06-26,23506,ESN700044,VT-JAA021,1.42,1,644.92,319,INSTALLED
UTL0015157,2025-06-26,3778,ESN700047,VT-JAA023,1.0,1,636.58,322,INSTALLED
UTL0015158,2025-06-26,3778,ESN700048,VT-JAA023,1.0,1,636.58,322,INSTALLED
UTL0015159,2025-06-26,23736,ESN700047,VT-JAA023,0.92,1,637.5,323,INSTALLED
UTL0015160,2025-06-26,23736,ESN700048,VT-JAA023,0.92,1,637.5,323,INSTALLED
UTL0015161,2025-06-26,55,ESN700049,VT-JAA024,1.58,1,609.58,296,INSTALLED
UTL0015162,2025-06-26,55,ESN700050,VT-JAA024,1.58,1,609.58,296,INSTALLED
UTL0015163,2025-06-26,13917,ESN700049,VT-JAA024,2.83,1,612.42,297,INSTALLED
UTL0015164,2025-06-26,13917,ESN700050,VT-JAA024,2.83,1,612.42,297,INSTALLED
UTL0015165,2025-06-26,20416,ESN700051,VT-JAA025,1.0,1,669.42,317,INSTALLED
UTL0015166,2025-06-26,20416,ESN700052,VT-JAA025,1.0,1,669.42,317,INSTALLED
UTL0015167,2025-06-26,234,ESN700055,VT-JAA027,1.5,1,665.33,324,INSTALLED
UTL0015168,2025-06-26,234,ESN700056,VT-JAA027,1.5,1,665.33,324,INSTALLED
UTL0015169,2025-06-26,3777,ESN700055,VT-JAA027,1.25,1,666.58,325,INSTALLED
UTL0015170,2025-06-26,3777,ESN700056,VT-JAA027,1.25,1,666.58,325,INSTALLED
UTL0015171,2025-06-26,18716,ESN700055,VT-JAA027,4.25,1,670.83,326,INSTALLED
UTL0015172,2025-06-26,18716,ESN700056,VT-JAA027,4.25,1,670.83,326,INSTALLED
UTL0015173,2025-06-27,16668,ESN700001,VT-JAA001,2.67,1,669.17,319,INSTALLED
UTL0015174,2025-06-27,16668,ESN700002,VT-JAA001,2.67,1,669.17,319,INSTALLED
UTL0015175,2025-06-27,18533,ESN700003,VT-JAA002,0.67,1,687.75,316,INSTALLED
UTL0015176,2025-06-27,18533,ESN700005,VT-JAA002,0.67,1,687.75,316,INSTALLED
UTL0015177,2025-06-27,22040,ESN700003,VT-JAA002,3.67,1,691.42,317,INSTALLED
UTL0015178,2025-06-27,22040,ESN700005,VT-JAA002,3.67,1,691.42,317,INSTALLED
UTL0015179,2025-06-27,7553,ESN700006,VT-JAA003,2.42,1,703.5,332,INSTALLED
UTL0015180,2025-06-27,7553,ESN700008,VT-JAA003,2.42,1,703.5,332,INSTALLED
UTL0015181,2025-06-27,4905,ESN700010,VT-JAA004,1.0,1,734.58,344,INSTALLED
UTL0015182,2025-06-27,4905,ESN700011,VT-JAA004,1.0,1,734.58,344,INSTALLED
UTL0015183,2025-06-27,6284,ESN700010,VT-JAA004,0.83,1,735.42,345,INSTALLED
UTL0015184,2025-06-27,6284,ESN700011,VT-JAA004,0.83,1,735.42,345,INSTALLED
UTL0015185,2025-06-27,19156,ESN700010,VT-JAA004,1.5,1,736.92,346,INSTALLED
UTL0015186,2025-06-27,19156,ESN700011,VT-JAA004,1.5,1,736.92,346,INSTALLED
UTL0015187,2025-06-27,20107,ESN700010,VT-JAA004,2.83,1,739.75,347,INSTALLED
UTL0015188,2025-06-27,20107,ESN700011,VT-JAA004,2.83,1,739.75,347,INSTALLED
UTL0015189,2025-06-27,19387,ESN700012,VT-JAA005,0.67,1,659.67,314,INSTALLED
UTL0015190,2025-06-27,19387,ESN700013,VT-JAA005,0.67,1,659.67,314,INSTALLED
UTL0015191,2025-06-27,10610,ESN700016,VT-JAA007,2.25,1,677.25,331,INSTALLED
UTL0015192,2025-06-27,10610,ESN700018,VT-JAA007,2.25,1,677.25,331,INSTALLED
UTL0015193,2025-06-27,3843,ESN700021,VT-JAA009,2.08,1,668.92,317,INSTALLED
UTL0015194,2025-06-27,3843,ESN700022,VT-JAA009,2.08,1,668.92,317,INSTALLED
UTL0015195,2025-06-27,20056,ESN700021,VT-JAA009,0.75,1,669.67,318,INSTALLED
