inventory_id,component_serial_number,component_id,component_name,engine_serial_number,manufacture_date,installation_date,position,installation_type,status
INV0001967,CSN901967,CMP053,Oil Temperature Sensor,ESN700038,2022-09-13,2023-04-18,CENTER,NEW,ACTIVE
INV0001968,CSN901968,CMP054,EGT Thermocouple Harness,ESN700038,2022-04-25,2023-05-01,CENTER,NEW,ACTIVE
INV0001969,CSN901969,CMP055,N1 Speed Sensor,ESN700038,2022-06-12,2023-04-17,CENTER,NEW,ACTIVE
INV0001970,CSN901970,CMP056,N2 Speed Sensor,ESN700038,2021-09-17,2023-03-20,CENTER,NEW,ACTIVE
INV0001971,CSN901971,CMP057,Vibration Sensor,ESN700038,2021-04-09,2023-03-11,CENTER,NEW,ACTIVE
INV0001972,CSN901972,CMP058,Chip Detector,ESN700038,2022-04-07,2023-02-25,CENTER,NEW,ACTIVE
INV0001973,CSN901973,CMP059,Accessory Gearbox,ESN700038,2022-10-23,2023-06-27,CENTER,NEW,ACTIVE
INV0001974,CSN901974,CMP060,Starter,ESN700038,2022-11-19,2023-06-16,CENTER,NEW,ACTIVE
INV0001975,CSN901975,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700038,2022-12-04,2023-06-16,CENTER,NEW,ACTIVE
INV0001976,CSN901976,CMP062,Hydraulic Pump Drive Pad,ESN700038,2021-06-12,2023-04-14,CENTER,NEW,ACTIVE
INV0001977,CSN901977,CMP001,Fan Disk,ESN700039,2022-09-18,2023-06-27,CENTER,NEW,ACTIVE
INV0001978,CSN901978,CMP002,Fan Shaft,ESN700039,2022-06-14,2023-02-13,CENTER,NEW,ACTIVE
INV0001979,CSN901979,CMP005,Fan Case,ESN700039,2021-10-12,2023-02-05,CENTER,NEW,ACTIVE
INV0001980,CSN901980,CMP006,Spinner Cone,ESN700039,2021-04-09,2023-03-14,CENTER,NEW,ACTIVE
INV0001981,CSN901981,CMP007,Booster Rotor,ESN700039,2021-01-30,2023-05-11,CENTER,NEW,ACTIVE
INV0001982,CSN901982,CMP009,Booster Stator Assembly,ESN700039,2022-03-20,2023-03-03,CENTER,NEW,ACTIVE
INV0001983,CSN901983,CMP010,Booster Case,ESN700039,2022-03-31,2023-01-04,CENTER,NEW,ACTIVE
INV0001984,CSN901984,CMP011,HPC Stage 1 Disk,ESN700039,2021-06-02,2023-06-14,STAGE1,NEW,ACTIVE
INV0001985,CSN901985,CMP012,HPC Stage 2 Disk,ESN700039,2022-03-01,2023-03-16,STAGE2,NEW,ACTIVE
INV0001986,CSN901986,CMP013,HPC Stage 3 Disk,ESN700039,2022-04-22,2023-02-24,STAGE3,NEW,ACTIVE
INV0001987,CSN901987,CMP014,HPC Stage 4 Disk,ESN700039,2022-01-07,2023-03-31,STAGE4,NEW,ACTIVE
INV0001988,CSN901988,CMP015,HPC Stage 5 Disk,ESN700039,2022-10-21,2023-06-03,STAGE5,NEW,ACTIVE
INV0001989,CSN901989,CMP016,HPC Rotor Shaft,ESN700039,2022-09-10,2023-03-31,CENTER,NEW,ACTIVE
INV0001990,CSN901990,CMP018,Variable Stator Vane Assembly,ESN700039,2022-11-09,2023-02-06,CENTER,NEW,ACTIVE
INV0001991,CSN901991,CMP019,HPC Case,ESN700039,2022-04-23,2023-01-20,CENTER,NEW,ACTIVE
INV0001992,CSN901992,CMP020,Combustor Liner,ESN700039,2022-09-25,2023-03-27,CENTER,NEW,ACTIVE
INV0001993,CSN901993,CMP022,Dome Assembly,ESN700039,2021-11-16,2023-04-30,CENTER,NEW,ACTIVE
INV0001994,CSN901994,CMP024,HPT Stage 1 Disk,ESN700039,2022-02-22,2023-06-14,STAGE1,NEW,ACTIVE
INV0001995,CSN901995,CMP025,HPT Stage 2 Disk,ESN700039,2022-12-23,2023-02-22,STAGE2,NEW,ACTIVE
INV0001996,CSN901996,CMP028,HPT Shroud,ESN700039,2022-02-03,2022-12-30,CENTER,NEW,ACTIVE
INV0001997,CSN901997,CMP029,LPT Shaft,ESN700039,2021-04-02,2023-02-17,CENTER,NEW,ACTIVE
INV0001998,CSN901998,CMP030,LPT Stage 1 Disk,ESN700039,2022-08-13,2022-12-30,STAGE1,NEW,ACTIVE
INV0001999,CSN901999,CMP031,LPT Stage 2 Disk,ESN700039,2021-10-24,2023-06-07,STAGE2,NEW,ACTIVE
INV0002000,CSN902000,CMP034,Turbine Rear Frame,ESN700039,2021-09-12,2023-05-08,CENTER,NEW,ACTIVE
INV0002001,CSN902001,CMP035,Fuel Pump,ESN700039,2021-12-27,2023-06-04,CENTER,NEW,ACTIVE
INV0002002,CSN902002,CMP036,Hydromechanical Unit (HMU),ESN700039,2022-10-14,2023-04-23,CENTER,NEW,ACTIVE
INV0002003,CSN902003,CMP037,Fuel Filter,ESN700039,2021-08-24,2023-03-20,CENTER,NEW,ACTIVE
INV0002004,CSN902004,CMP038,Fuel Shutoff Valve,ESN700039,2022-01-03,2023-05-12,CENTER,NEW,ACTIVE
INV0002005,CSN902005,CMP039,Fuel Manifold,ESN700039,2022-11-01,2023-06-09,CENTER,NEW,ACTIVE
INV0002006,CSN902006,CMP040,Ignition Exciter,ESN700039,2022-04-28,2023-05-05,CENTER,NEW,ACTIVE
INV0002007,CSN902007,CMP041,Igniter Plug A,ESN700039,2022-05-19,2023-06-11,A,NEW,ACTIVE
INV0002008,CSN902008,CMP042,Igniter Plug B,ESN700039,2022-03-03,2023-04-04,B,NEW,ACTIVE
INV0002009,CSN902009,CMP043,Variable Bleed Valve (VBV),ESN700039,2022-03-14,2023-02-01,CENTER,NEW,ACTIVE
INV0002010,CSN902010,CMP044,VBV Actuator,ESN700039,2021-08-05,2023-01-22,CENTER,NEW,ACTIVE
INV0002011,CSN902011,CMP045,High Stage Bleed Valve,ESN700039,2021-08-12,2023-06-18,CENTER,NEW,ACTIVE
INV0002012,CSN902012,CMP046,Start Valve,ESN700039,2021-02-23,2023-01-16,CENTER,NEW,ACTIVE
INV0002013,CSN902013,CMP047,Exhaust Nozzle,ESN700039,2021-04-29,2023-06-24,CENTER,NEW,ACTIVE
INV0002014,CSN902014,CMP048,Exhaust Mixer,ESN700039,2021-08-10,2023-02-27,CENTER,NEW,ACTIVE
INV0002015,CSN902015,CMP049,Oil Pump,ESN700039,2022-01-14,2023-02-13,CENTER,NEW,ACTIVE
INV0002016,CSN902016,CMP050,Scavenge Pump,ESN700039,2021-09-30,2023-06-05,CENTER,NEW,ACTIVE
INV0002017,CSN902017,CMP051,Oil Filter,ESN700039,2022-02-09,2023-06-07,CENTER,NEW,ACTIVE
INV0002018,CSN902018,CMP052,Oil Pressure Transmitter,ESN700039,2022-06-20,2023-06-26,CENTER,NEW,ACTIVE
INV0002019,CSN902019,CMP053,Oil Temperature Sensor,ESN700039,2021-12-26,2023-01-03,CENTER,NEW,ACTIVE
INV0002020,CSN902020,CMP054,EGT Thermocouple Harness,ESN700039,2021-12-09,2023-04-11,CENTER,NEW,ACTIVE
INV0002021,CSN902021,CMP055,N1 Speed Sensor,ESN700039,2022-12-16,2023-03-12,CENTER,NEW,ACTIVE
INV0002022,CSN902022,CMP056,N2 Speed Sensor,ESN700039,2021-02-08,2023-03-05,CENTER,NEW,ACTIVE
INV0002023,CSN902023,CMP057,Vibration Sensor,ESN700039,2022-03-12,2023-02-13,CENTER,NEW,ACTIVE
INV0002024,CSN902024,CMP058,Chip Detector,ESN700039,2021-05-10,2023-01-22,CENTER,NEW,ACTIVE
INV0002025,CSN902025,CMP059,Accessory Gearbox,ESN700039,2022-08-04,2023-06-20,CENTER,NEW,ACTIVE
INV0002026,CSN902026,CMP060,Starter,ESN700039,2022-05-27,2023-01-01,CENTER,NEW,ACTIVE
INV0002027,CSN902027,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700039,2022-09-24,2023-03-25,CENTER,NEW,ACTIVE
INV0002028,CSN902028,CMP062,Hydraulic Pump Drive Pad,ESN700039,2021-03-01,2023-06-15,CENTER,NEW,ACTIVE
INV0002029,CSN902029,CMP001,Fan Disk,ESN700040,2021-10-15,2023-06-24,CENTER,NEW,ACTIVE
INV0002030,CSN902030,CMP002,Fan Shaft,ESN700040,2021-12-11,2023-03-13,CENTER,NEW,ACTIVE
INV0002031,CSN902031,CMP005,Fan Case,ESN700040,2022-01-09,2023-04-11,CENTER,NEW,ACTIVE
INV0002032,CSN902032,CMP006,Spinner Cone,ESN700040,2021-07-27,2022-12-31,CENTER,NEW,ACTIVE
INV0002033,CSN902033,CMP007,Booster Rotor,ESN700040,2021-09-02,2023-03-12,CENTER,NEW,ACTIVE
INV0002034,CSN902034,CMP009,Booster Stator Assembly,ESN700040,2021-02-11,2023-03-24,CENTER,NEW,ACTIVE
INV0002035,CSN902035,CMP010,Booster Case,ESN700040,2021-07-06,2023-02-04,CENTER,NEW,ACTIVE
INV0002036,CSN902036,CMP011,HPC Stage 1 Disk,ESN700040,2022-05-18,2022-12-30,STAGE1,NEW,ACTIVE
INV0002037,CSN902037,CMP012,HPC Stage 2 Disk,ESN700040,2021-03-23,2023-04-26,STAGE2,NEW,ACTIVE
INV0002038,CSN902038,CMP013,HPC Stage 3 Disk,ESN700040,2021-11-27,2023-04-28,STAGE3,NEW,ACTIVE
INV0002039,CSN902039,CMP014,HPC Stage 4 Disk,ESN700040,2021-01-10,2023-04-07,STAGE4,NEW,ACTIVE
INV0002040,CSN902040,CMP015,HPC Stage 5 Disk,ESN700040,2021-01-18,2023-04-11,STAGE5,NEW,ACTIVE
INV0002041,CSN902041,CMP016,HPC Rotor Shaft,ESN700040,2022-11-17,2023-02-04,CENTER,NEW,ACTIVE
INV0002042,CSN902042,CMP018,Variable Stator Vane Assembly,ESN700040,2022-05-01,2023-01-07,CENTER,NEW,ACTIVE
INV0002043,CSN902043,CMP019,HPC Case,ESN700040,2021-08-06,2023-01-28,CENTER,NEW,ACTIVE
INV0002044,CSN902044,CMP020,Combustor Liner,ESN700040,2021-08-14,2023-06-14,CENTER,NEW,ACTIVE
INV0002045,CSN902045,CMP022,Dome Assembly,ESN700040,2021-02-23,2023-04-12,CENTER,NEW,ACTIVE
INV0002046,CSN902046,CMP024,HPT Stage 1 Disk,ESN700040,2021-02-20,2023-03-24,STAGE1,NEW,ACTIVE
INV0002047,CSN902047,CMP025,HPT Stage 2 Disk,ESN700040,2022-09-09,2023-05-02,STAGE2,NEW,ACTIVE
INV0002048,CSN902048,CMP028,HPT Shroud,ESN700040,2022-10-03,2023-03-27,CENTER,NEW,ACTIVE
INV0002049,CSN902049,CMP029,LPT Shaft,ESN700040,2022-06-15,2023-03-07,CENTER,NEW,ACTIVE
INV0002050,CSN902050,CMP030,LPT Stage 1 Disk,ESN700040,2021-01-21,2023-03-04,STAGE1,NEW,ACTIVE
INV0002051,CSN902051,CMP031,LPT Stage 2 Disk,ESN700040,2022-02-21,2023-05-07,STAGE2,NEW,ACTIVE
INV0002052,CSN902052,CMP034,Turbine Rear Frame,ESN700040,2022-03-08,2023-02-12,CENTER,NEW,ACTIVE
INV0002053,CSN902053,CMP035,Fuel Pump,ESN700040,2022-09-16,2023-06-21,CENTER,NEW,ACTIVE
INV0002054,CSN902054,CMP036,Hydromechanical Unit (HMU),ESN700040,2022-03-23,2023-05-05,CENTER,NEW,ACTIVE
INV0002055,CSN902055,CMP037,Fuel Filter,ESN700040,2022-12-10,2023-06-14,CENTER,NEW,ACTIVE
INV0002056,CSN902056,CMP038,Fuel Shutoff Valve,ESN700040,2022-05-31,2023-04-30,CENTER,NEW,ACTIVE
INV0002057,CSN902057,CMP039,Fuel Manifold,ESN700040,2021-09-10,2023-01-13,CENTER,NEW,ACTIVE
INV0002058,CSN902058,CMP040,Ignition Exciter,ESN700040,2021-02-21,2023-05-04,CENTER,NEW,ACTIVE
INV0002059,CSN902059,CMP041,Igniter Plug A,ESN700040,2022-04-27,2023-04-10,A,NEW,ACTIVE
INV0002060,CSN902060,CMP042,Igniter Plug B,ESN700040,2022-11-15,2023-01-09,B,NEW,ACTIVE
INV0002061,CSN902061,CMP043,Variable Bleed Valve (VBV),ESN700040,2021-12-24,2023-03-25,CENTER,NEW,ACTIVE
INV0002062,CSN902062,CMP044,VBV Actuator,ESN700040,2021-11-20,2023-01-07,CENTER,NEW,ACTIVE
INV0002063,CSN902063,CMP045,High Stage Bleed Valve,ESN700040,2021-05-25,2023-01-23,CENTER,NEW,ACTIVE
INV0002064,CSN902064,CMP046,Start Valve,ESN700040,2021-01-03,2023-06-07,CENTER,NEW,ACTIVE
INV0002065,CSN902065,CMP047,Exhaust Nozzle,ESN700040,2022-05-27,2023-01-02,CENTER,NEW,ACTIVE
INV0002066,CSN902066,CMP048,Exhaust Mixer,ESN700040,2021-08-09,2023-02-05,CENTER,NEW,ACTIVE
INV0002067,CSN902067,CMP049,Oil Pump,ESN700040,2022-03-02,2023-04-07,CENTER,NEW,ACTIVE
INV0002068,CSN902068,CMP050,Scavenge Pump,ESN700040,2021-03-02,2023-04-11,CENTER,NEW,ACTIVE
INV0002069,CSN902069,CMP051,Oil Filter,ESN700040,2021-12-12,2023-03-19,CENTER,NEW,ACTIVE
INV0002070,CSN902070,CMP052,Oil Pressure Transmitter,ESN700040,2022-07-05,2023-03-12,CENTER,NEW,ACTIVE
INV0002071,CSN902071,CMP053,Oil Temperature Sensor,ESN700040,2021-11-10,2023-01-05,CENTER,NEW,ACTIVE
INV0002072,CSN902072,CMP054,EGT Thermocouple Harness,ESN700040,2021-07-09,2023-06-02,CENTER,NEW,ACTIVE
INV0002073,CSN902073,CMP055,N1 Speed Sensor,ESN700040,2022-08-06,2023-04-13,CENTER,NEW,ACTIVE
INV0002074,CSN902074,CMP056,N2 Speed Sensor,ESN700040,2021-07-07,2023-04-17,CENTER,NEW,ACTIVE
INV0002075,CSN902075,CMP057,Vibration Sensor,ESN700040,2022-12-21,2023-04-07,CENTER,NEW,ACTIVE
INV0002076,CSN902076,CMP058,Chip Detector,ESN700040,2021-09-05,2023-03-22,CENTER,NEW,ACTIVE
INV0002077,CSN902077,CMP059,Accessory Gearbox,ESN700040,2021-11-17,2023-06-16,CENTER,NEW,ACTIVE
INV0002078,CSN902078,CMP060,Starter,ESN700040,2021-04-14,2023-03-07,CENTER,NEW,ACTIVE
INV0002079,CSN902079,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700040,2022-04-17,2023-03-28,CENTER,NEW,ACTIVE
INV0002080,CSN902080,CMP062,Hydraulic Pump Drive Pad,ESN700040,2022-02-02,2023-04-28,CENTER,NEW,ACTIVE
INV0002081,CSN902081,CMP001,Fan Disk,ESN700041,2022-11-27,2023-01-06,CENTER,NEW,ACTIVE
INV0002082,CSN902082,CMP002,Fan Shaft,ESN700041,2021-11-23,2023-06-04,CENTER,NEW,ACTIVE
INV0002083,CSN902083,CMP005,Fan Case,ESN700041,2021-11-30,2023-06-03,CENTER,NEW,ACTIVE
INV0002084,CSN902084,CMP006,Spinner Cone,ESN700041,2022-04-07,2023-06-01,CENTER,NEW,ACTIVE
INV0002085,CSN902085,CMP007,Booster Rotor,ESN700041,2022-12-02,2023-06-23,CENTER,NEW,ACTIVE
INV0002086,CSN902086,CMP009,Booster Stator Assembly,ESN700041,2021-02-02,2023-01-04,CENTER,NEW,ACTIVE
INV0002087,CSN902087,CMP010,Booster Case,ESN700041,2022-06-30,2023-04-17,CENTER,NEW,ACTIVE
INV0002088,CSN902088,CMP011,HPC Stage 1 Disk,ESN700041,2021-06-12,2023-04-17,STAGE1,NEW,ACTIVE
INV0002089,CSN902089,CMP012,HPC Stage 2 Disk,ESN700041,2021-06-27,2023-02-16,STAGE2,NEW,ACTIVE
INV0002090,CSN902090,CMP013,HPC Stage 3 Disk,ESN700041,2021-04-15,2023-05-01,STAGE3,NEW,ACTIVE
INV0002091,CSN902091,CMP014,HPC Stage 4 Disk,ESN700041,2021-12-25,2023-06-28,STAGE4,NEW,ACTIVE
INV0002092,CSN902092,CMP015,HPC Stage 5 Disk,ESN700041,2021-10-04,2023-04-17,STAGE5,NEW,ACTIVE
INV0002093,CSN902093,CMP016,HPC Rotor Shaft,ESN700041,2022-07-28,2023-01-02,CENTER,NEW,ACTIVE
INV0002094,CSN902094,CMP018,Variable Stator Vane Assembly,ESN700041,2021-08-15,2023-05-31,CENTER,NEW,ACTIVE
INV0002095,CSN902095,CMP019,HPC Case,ESN700041,2022-06-17,2023-01-04,CENTER,NEW,ACTIVE
INV0002096,CSN902096,CMP020,Combustor Liner,ESN700041,2021-10-04,2023-05-24,CENTER,NEW,ACTIVE
INV0002097,CSN902097,CMP022,Dome Assembly,ESN700041,2021-07-05,2023-06-04,CENTER,NEW,ACTIVE
INV0002098,CSN902098,CMP024,HPT Stage 1 Disk,ESN700041,2021-12-29,2023-05-02,STAGE1,NEW,ACTIVE
INV0002099,CSN902099,CMP025,HPT Stage 2 Disk,ESN700041,2021-01-07,2023-01-05,STAGE2,NEW,ACTIVE
INV0002100,CSN902100,CMP028,HPT Shroud,ESN700041,2022-03-17,2023-02-24,CENTER,NEW,ACTIVE
INV0002101,CSN902101,CMP029,LPT Shaft,ESN700041,2022-06-20,2023-03-09,CENTER,NEW,ACTIVE
INV0002102,CSN902102,CMP030,LPT Stage 1 Disk,ESN700041,2021-05-22,2023-02-04,STAGE1,NEW,ACTIVE
INV0002103,CSN902103,CMP031,LPT Stage 2 Disk,ESN700041,2022-01-21,2023-05-19,STAGE2,NEW,ACTIVE
INV0002104,CSN902104,CMP034,Turbine Rear Frame,ESN700041,2021-11-19,2023-04-16,CENTER,NEW,ACTIVE
INV0002105,CSN902105,CMP035,Fuel Pump,ESN700041,2022-09-26,2023-01-20,CENTER,NEW,ACTIVE
INV0002106,CSN902106,CMP036,Hydromechanical Unit (HMU),ESN700041,2022-07-26,2023-06-11,CENTER,NEW,ACTIVE
INV0002107,CSN902107,CMP037,Fuel Filter,ESN700041,2022-08-18,2023-03-27,CENTER,NEW,ACTIVE
INV0002108,CSN902108,CMP038,Fuel Shutoff Valve,ESN700041,2022-04-16,2023-02-04,CENTER,NEW,ACTIVE
INV0002109,CSN902109,CMP039,Fuel Manifold,ESN700041,2022-08-05,2023-02-16,CENTER,NEW,ACTIVE
INV0002110,CSN902110,CMP040,Ignition Exciter,ESN700041,2022-12-07,2023-06-26,CENTER,NEW,ACTIVE
INV0002111,CSN902111,CMP041,Igniter Plug A,ESN700041,2022-06-09,2023-05-19,A,NEW,ACTIVE
INV0002112,CSN902112,CMP042,Igniter Plug B,ESN700041,2022-07-01,2023-05-21,B,NEW,ACTIVE
INV0002113,CSN902113,CMP043,Variable Bleed Valve (VBV),ESN700041,2022-07-14,2023-05-25,CENTER,NEW,ACTIVE
INV0002114,CSN902114,CMP044,VBV Actuator,ESN700041,2022-05-17,2023-06-03,CENTER,NEW,ACTIVE
INV0002115,CSN902115,CMP045,High Stage Bleed Valve,ESN700041,2022-11-15,2023-02-10,CENTER,NEW,ACTIVE
INV0002116,CSN902116,CMP046,Start Valve,ESN700041,2021-05-08,2023-05-13,CENTER,NEW,ACTIVE
INV0002117,CSN902117,CMP047,Exhaust Nozzle,ESN700041,2021-02-06,2023-01-20,CENTER,NEW,ACTIVE
INV0002118,CSN902118,CMP048,Exhaust Mixer,ESN700041,2022-04-03,2023-03-18,CENTER,NEW,ACTIVE
INV0002119,CSN902119,CMP049,Oil Pump,ESN700041,2022-02-26,2023-04-03,CENTER,NEW,ACTIVE
INV0002120,CSN902120,CMP050,Scavenge Pump,ESN700041,2022-09-02,2023-04-07,CENTER,NEW,ACTIVE
INV0002121,CSN902121,CMP051,Oil Filter,ESN700041,2022-02-24,2023-03-21,CENTER,NEW,ACTIVE
INV0002122,CSN902122,CMP052,Oil Pressure Transmitter,ESN700041,2021-06-16,2023-01-24,CENTER,NEW,ACTIVE
INV0002123,CSN902123,CMP053,Oil Temperature Sensor,ESN700041,2021-05-25,2023-02-23,CENTER,NEW,ACTIVE
INV0002124,CSN902124,CMP054,EGT Thermocouple Harness,ESN700041,2022-02-26,2023-05-01,CENTER,NEW,ACTIVE
INV0002125,CSN902125,CMP055,N1 Speed Sensor,ESN700041,2021-04-09,2023-06-15,CENTER,NEW,ACTIVE
INV0002126,CSN902126,CMP056,N2 Speed Sensor,ESN700041,2022-08-30,2023-03-24,CENTER,NEW,ACTIVE
INV0002127,CSN902127,CMP057,Vibration Sensor,ESN700041,2021-06-12,2023-03-16,CENTER,NEW,ACTIVE
INV0002128,CSN902128,CMP058,Chip Detector,ESN700041,2022-01-27,2023-03-25,CENTER,NEW,ACTIVE
INV0002129,CSN902129,CMP059,Accessory Gearbox,ESN700041,2022-08-21,2023-01-09,CENTER,NEW,ACTIVE
INV0002130,CSN902130,CMP060,Starter,ESN700041,2021-10-16,2023-06-17,CENTER,NEW,ACTIVE
INV0002131,CSN902131,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700041,2021-11-17,2023-03-28,CENTER,NEW,ACTIVE
INV0002132,CSN902132,CMP062,Hydraulic Pump Drive Pad,ESN700041,2022-01-19,2023-05-24,CENTER,NEW,ACTIVE
INV0002133,CSN902133,CMP001,Fan Disk,ESN700042,2022-04-21,2023-04-15,CENTER,NEW,ACTIVE
INV0002134,CSN902134,CMP002,Fan Shaft,ESN700042,2022-11-01,2023-04-01,CENTER,NEW,ACTIVE
INV0002135,CSN902135,CMP005,Fan Case,ESN700042,2022-07-01,2023-05-22,CENTER,NEW,ACTIVE
INV0002136,CSN902136,CMP006,Spinner Cone,ESN700042,2022-07-02,2023-05-05,CENTER,NEW,ACTIVE
INV0002137,CSN902137,CMP007,Booster Rotor,ESN700042,2022-10-19,2023-05-21,CENTER,NEW,ACTIVE
INV0002138,CSN902138,CMP009,Booster Stator Assembly,ESN700042,2022-06-10,2023-01-13,CENTER,NEW,ACTIVE
INV0002139,CSN902139,CMP010,Booster Case,ESN700042,2022-05-16,2023-05-22,CENTER,NEW,ACTIVE
INV0002140,CSN902140,CMP011,HPC Stage 1 Disk,ESN700042,2022-07-18,2023-03-21,STAGE1,NEW,ACTIVE
INV0002141,CSN902141,CMP012,HPC Stage 2 Disk,ESN700042,2022-02-24,2023-06-15,STAGE2,NEW,ACTIVE
INV0002142,CSN902142,CMP013,HPC Stage 3 Disk,ESN700042,2022-05-10,2023-05-26,STAGE3,NEW,ACTIVE
INV0002143,CSN902143,CMP014,HPC Stage 4 Disk,ESN700042,2021-09-16,2023-05-11,STAGE4,NEW,ACTIVE
INV0002144,CSN902144,CMP015,HPC Stage 5 Disk,ESN700042,2022-09-03,2023-02-09,STAGE5,NEW,ACTIVE
INV0002145,CSN902145,CMP016,HPC Rotor Shaft,ESN700042,2021-06-28,2023-03-30,CENTER,NEW,ACTIVE
INV0002146,CSN902146,CMP018,Variable Stator Vane Assembly,ESN700042,2022-05-13,2023-03-06,CENTER,NEW,ACTIVE
INV0002147,CSN902147,CMP019,HPC Case,ESN700042,2022-12-06,2023-04-07,CENTER,NEW,ACTIVE
INV0002148,CSN902148,CMP020,Combustor Liner,ESN700042,2021-03-06,2023-06-17,CENTER,NEW,ACTIVE
INV0002149,CSN902149,CMP022,Dome Assembly,ESN700042,2022-04-16,2023-06-07,CENTER,NEW,ACTIVE
INV0002150,CSN902150,CMP024,HPT Stage 1 Disk,ESN700042,2021-04-15,2023-02-10,STAGE1,NEW,ACTIVE
INV0002151,CSN902151,CMP025,HPT Stage 2 Disk,ESN700042,2021-11-19,2023-02-11,STAGE2,NEW,ACTIVE
INV0002152,CSN902152,CMP028,HPT Shroud,ESN700042,2022-01-20,2023-04-08,CENTER,NEW,ACTIVE
INV0002153,CSN902153,CMP029,LPT Shaft,ESN700042,2022-01-27,2023-04-07,CENTER,NEW,ACTIVE
INV0002154,CSN902154,CMP030,LPT Stage 1 Disk,ESN700042,2021-02-25,2023-04-09,STAGE1,NEW,ACTIVE
INV0002155,CSN902155,CMP031,LPT Stage 2 Disk,ESN700042,2022-11-07,2023-04-21,STAGE2,NEW,ACTIVE
INV0002156,CSN902156,CMP034,Turbine Rear Frame,ESN700042,2022-09-22,2023-05-11,CENTER,NEW,ACTIVE
INV0002157,CSN902157,CMP035,Fuel Pump,ESN700042,2021-12-17,2022-12-30,CENTER,NEW,ACTIVE
INV0002158,CSN902158,CMP036,Hydromechanical Unit (HMU),ESN700042,2022-03-11,2023-01-10,CENTER,NEW,ACTIVE
INV0002159,CSN902159,CMP037,Fuel Filter,ESN700042,2022-06-02,2023-05-10,CENTER,NEW,ACTIVE
INV0002160,CSN902160,CMP038,Fuel Shutoff Valve,ESN700042,2021-06-10,2023-03-26,CENTER,NEW,ACTIVE
INV0002161,CSN902161,CMP039,Fuel Manifold,ESN700042,2022-04-15,2023-03-11,CENTER,NEW,ACTIVE
INV0002162,CSN902162,CMP040,Ignition Exciter,ESN700042,2022-10-01,2023-05-29,CENTER,NEW,ACTIVE
INV0002163,CSN902163,CMP041,Igniter Plug A,ESN700042,2021-06-04,2023-01-22,A,NEW,ACTIVE
INV0002164,CSN902164,CMP042,Igniter Plug B,ESN700042,2021-05-13,2023-04-25,B,NEW,ACTIVE
INV0002165,CSN902165,CMP043,Variable Bleed Valve (VBV),ESN700042,2022-09-09,2023-02-01,CENTER,NEW,ACTIVE
INV0002166,CSN902166,CMP044,VBV Actuator,ESN700042,2022-05-18,2023-03-12,CENTER,NEW,ACTIVE
INV0002167,CSN902167,CMP045,High Stage Bleed Valve,ESN700042,2021-04-07,2023-02-14,CENTER,NEW,ACTIVE
INV0002168,CSN902168,CMP046,Start Valve,ESN700042,2021-09-06,2023-01-13,CENTER,NEW,ACTIVE
INV0002169,CSN902169,CMP047,Exhaust Nozzle,ESN700042,2021-05-20,2023-05-03,CENTER,NEW,ACTIVE
INV0002170,CSN902170,CMP048,Exhaust Mixer,ESN700042,2022-11-23,2023-05-21,CENTER,NEW,ACTIVE
INV0002171,CSN902171,CMP049,Oil Pump,ESN700042,2022-03-19,2023-04-06,CENTER,NEW,ACTIVE
INV0002172,CSN902172,CMP050,Scavenge Pump,ESN700042,2021-07-21,2023-05-06,CENTER,NEW,ACTIVE
INV0002173,CSN902173,CMP051,Oil Filter,ESN700042,2022-09-23,2023-05-23,CENTER,NEW,ACTIVE
INV0002174,CSN902174,CMP052,Oil Pressure Transmitter,ESN700042,2022-05-23,2023-02-25,CENTER,NEW,ACTIVE
INV0002175,CSN902175,CMP053,Oil Temperature Sensor,ESN700042,2022-01-15,2023-04-29,CENTER,NEW,ACTIVE
INV0002176,CSN902176,CMP054,EGT Thermocouple Harness,ESN700042,2021-08-19,2023-02-14,CENTER,NEW,ACTIVE
INV0002177,CSN902177,CMP055,N1 Speed Sensor,ESN700042,2021-08-27,2023-01-18,CENTER,NEW,ACTIVE
INV0002178,CSN902178,CMP056,N2 Speed Sensor,ESN700042,2022-07-04,2023-01-17,CENTER,NEW,ACTIVE
INV0002179,CSN902179,CMP057,Vibration Sensor,ESN700042,2021-06-27,2023-01-07,CENTER,NEW,ACTIVE
INV0002180,CSN902180,CMP058,Chip Detector,ESN700042,2021-07-25,2023-03-10,CENTER,NEW,ACTIVE
INV0002181,CSN902181,CMP059,Accessory Gearbox,ESN700042,2022-11-06,2023-02-19,CENTER,NEW,ACTIVE
INV0002182,CSN902182,CMP060,Starter,ESN700042,2021-01-14,2023-05-18,CENTER,NEW,ACTIVE
INV0002183,CSN902183,CMP061,Integrated Drive Generator (IDG) Drive Pad,ESN700042,2022-11-21,2023-02-08,CENTER,NEW,ACTIVE
INV0002184,CSN902184,CMP062,Hydraulic Pump Drive Pad,ESN700042,2022-11-16,2023-05-08,CENTER,NEW,ACTIVE
INV0002185,CSN902185,CMP001,Fan Disk,ESN700043,2021-10-14,2023-01-27,CENTER,NEW,ACTIVE
